id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max,lay
113,110-100 guns,FORE-MAST,Fore mast - Horses - Seizings,Albero di trinchetto - Marciapiedi - Legature,Palo trinquete - Marchapiés - Ligadas,2,4,1.5,18,12.13,002-ShipOf110-100Guns.jpg,Horses,,,2164,2290,RH
114,110-100 guns,FORE-MAST,Fore mast - Horses - Lanyard,Albero di trinchetto - Marciapiedi - Corridore,Palo trinquete - Marchapiés - Acollador,2,,2,6,16.17,002-ShipOf110-100Guns.jpg,Horses,,,2164,2290,RH
115,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants,Albero di trinchetto - Pendenti dei paranchi del pennone,Palo trinquete - Pendientes de aparejo de verga,2,2,7,10,56.6,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
116,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Falls,Albero di trinchetto - Pendenti dei paranchi del pennone - Correnti,Palo trinquete - Pendientes de aparejo de verga - Betas,2,2,3.5,100,28.3,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
117,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Strapping,Albero di trinchetto - Pendenti dei paranchi del pennone - Stroppatura,Palo trinquete - Pendientes de aparejo de verga - Estrobado,2,,5.5,9,44.47,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
118,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Seizing,Albero di trinchetto - Pendenti dei paranchi del pennone - Legatura,Palo trinquete - Pendientes de aparejo de verga - Ligada,2,,1,16,8.09,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
119,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Inner Tricing-Lines,Albero di trinchetto - Pendenti dei paranchi del pennone - Passarini interni,Palo trinquete - Pendientes de aparejo de verga - Cabos interiores de izado,2,2,2.5,40,20.21,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
120,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Outer Tricing-Lines,Albero di trinchetto - Pendenti dei paranchi del pennone - Passarini esterni,Palo trinquete - Pendientes de aparejo de verga - Cabos exteriores de izado,2,2,2,40,16.17,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
121,110-100 guns,FORE-MAST,Fore mast - Yard Tackle Pendants - Strapping,Albero di trinchetto - Pendenti dei paranchi del pennone - Stroppatura,Palo trinquete - Pendientes de aparejo de verga - Estrobado,2,,2,6,16.17,002-ShipOf110-100Guns.jpg,Yard Tackle Pendants,,,2164,2290,RH
122,110-100 guns,FORE-MAST,Fore mast - Braces,Albero di trinchetto - Bracci,Palo trinquete - Brazas,2,2,4.5,110,36.38,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
123,110-100 guns,FORE-MAST,Fore mast - Braces - Pendants,Albero di trinchetto - Bracci - Pendenti,Palo trinquete - Brazas - Pendientes,2,2,5.5,10,44.47,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
124,110-100 guns,FORE-MAST,Fore mast - Braces - Preventer,Albero di trinchetto - Bracci - Di rispetto,Palo trinquete - Brazas - Respeto,2,2,4.5,11,36.38,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
125,110-100 guns,FORE-MAST,Fore mast - Braces - Strapping,Albero di trinchetto - Bracci - Stroppatura,Palo trinquete - Brazas - Estrobado,2,,5,5,40.43,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
126,110-100 guns,FORE-MAST,Fore mast - Braces - Seizing,Albero di trinchetto - Bracci - Legatura,Palo trinquete - Brazas - Ligada,2,,1,18,8.09,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
127,110-100 guns,FORE-MAST,Fore mast - Braces - Lashing,Albero di trinchetto - Bracci - Legatura di fissaggio,Palo trinquete - Brazas - Trinca,2,,1.5,24,12.13,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
128,110-100 guns,FORE-MAST,Fore mast - Braces - Preventers (in War only),Albero di trinchetto - Bracci - di rispetto (solo in guerra),Palo trinquete - Brazas - Cabos de respeto (solo en guerra),2,2,3.5,96,28.3,002-ShipOf110-100Guns.jpg,Braces,,,2164,2290,RH
129,110-100 guns,FORE-MAST,Fore mast - Braces Preventer - Strapping,Albero di trinchetto - Bracci di rispetto - Stroppatura,Palo trinquete - Brazas de respeto - Estrobado,2,,3,3,24.26,002-ShipOf110-100Guns.jpg,Braces Preventer,,,2164,2290,RH
130,110-100 guns,FORE-MAST,Fore mast - Braces Preventer - Seizing,Albero di trinchetto - Bracci di rispetto - Legatura,Palo trinquete - Brazas de respeto - Ligada,2,,1,10,8.09,002-ShipOf110-100Guns.jpg,Braces Preventer,,,2164,2290,RH
131,110-100 guns,FORE-MAST,Fore mast - Lifts,Albero di trinchetto - Amantigli,Palo trinquete - Amantillos,2,2,4.5,108,36.38,002-ShipOf110-100Guns.jpg,Lifts,,,2164,2290,RH
132,110-100 guns,FORE-MAST,Fore mast - Lifts - Span for the Cap,Albero di trinchetto - Amantigli - Braga della testa d’albero,Palo trinquete - Amantillos - Pata para el tamborete,2,,6.5,8,52.55,002-ShipOf110-100Guns.jpg,Lifts,,,2164,2290,RH
133,110-100 guns,FORE-MAST,Fore mast - Lifts - Short Span,Albero di trinchetto - Amantigli - Braga corta,Palo trinquete - Amantillos - Pata corta,2,,4.5,2.5,36.38,002-ShipOf110-100Guns.jpg,Lifts,,,2164,2290,RH
134,110-100 guns,FORE-MAST,Fore mast - Lifts - Strapping,Albero di trinchetto - Amantigli - Stroppatura,Palo trinquete - Amantillos - Estrobado,2,,5,5,40.43,002-ShipOf110-100Guns.jpg,Lifts,,,2164,2290,RH
135,110-100 guns,FORE-MAST,Fore mast - Lifts - Seizing,Albero di trinchetto - Amantigli - Legatura,Palo trinquete - Amantillos - Ligada,2,,1,18,8.09,002-ShipOf110-100Guns.jpg,Lifts,,,2164,2290,RH
136,110-100 guns,FORE-MAST,Fore mast - Jigger Tackle,Albero di trinchetto - Paranchino,Palo trinquete - Aparejo de retorno,2,2,2.5,30,20.21,002-ShipOf110-100Guns.jpg,Jigger Tackle,,,2164,2290,RH
137,110-100 guns,FORE-MAST,Fore mast - Jigger Tackle - Strapping,Albero di trinchetto - Paranchino - Stroppatura,Palo trinquete - Aparejo de retorno - Estrobado,2,,3.5,4,28.3,002-ShipOf110-100Guns.jpg,Jigger Tackle,,,2164,2290,RH
138,110-100 guns,FORE-MAST,Fore mast - Truss Pendants,Albero di trinchetto - Pendenti della trozza,Palo trinquete - Pendientes de troza,2,2,8,17,64.68,002-ShipOf110-100Guns.jpg,Truss Pendants,,,2164,2290,RH
139,110-100 guns,FORE-MAST,Fore mast - Truss Pendants - Falls,Albero di trinchetto - Pendenti della trozza - Correnti,Palo trinquete - Pendientes de troza - Betas,2,2,3,56,24.26,002-ShipOf110-100Guns.jpg,Truss Pendants,,,2164,2290,RH
140,110-100 guns,FORE-MAST,Fore mast - Truss Pendants - Strapping,Albero di trinchetto - Pendenti della trozza - Stroppatura,Palo trinquete - Pendientes de troza - Estrobado,2,,3.5,4,28.3,002-ShipOf110-100Guns.jpg,Truss Pendants,,,2164,2290,RH
141,110-100 guns,FORE-MAST,Fore mast - Truss Pendants - Eye Seizings,Albero di trinchetto - Pendenti della trozza - Legature dell’occhio,Palo trinquete - Pendientes de troza - Ligadas de ojo,2,2,1.5,14,12.13,002-ShipOf110-100Guns.jpg,Truss Pendants,,,2164,2290,RH
142,110-100 guns,FORE-MAST,Fore mast - Truss Pendants - Nave Line,Albero di trinchetto - Pendenti della trozza - Cima della trozza,Palo trinquete - Pendientes de troza - Cabo de cubo,2,,2,20,16.17,002-ShipOf110-100Guns.jpg,Truss Pendants,,,2164,2290,RH
143,110-100 guns,FORE-MAST,Fore mast - Puddening the Yard worn,Albero di trinchetto - Puddening del pennone in cordame usato,Palo trinquete - Forro de verga — usado,2,,6.5,12,52.55,002-ShipOf110-100Guns.jpg,Puddening the Yard,,,2164,2290,RH
144,110-100 guns,FORE-MAST,Fore mast - Clew-garnets,Albero di trinchetto - Caricascotte,Palo trinquete - Palanquines,2,2,4,70,32.34,002-ShipOf110-100Guns.jpg,Clew-garnets,,,2164,2290,RH
145,110-100 guns,FORE-MAST,Fore mast - Clew-garnets - Straps about the Yard,Albero di trinchetto - Caricascotte - Stroppi attorno al pennone,Palo trinquete - Palanquines - Estrobos alrededor de la verga,2,,4,8,32.34,002-ShipOf110-100Guns.jpg,Clew-garnets,,,2164,2290,RH
146,110-100 guns,FORE-MAST,Fore mast - Clew-garnets - Strapping,Albero di trinchetto - Caricascotte - Stroppatura,Palo trinquete - Palanquines - Estrobado,2,,4,2,32.34,002-ShipOf110-100Guns.jpg,Clew-garnets,,,2164,2290,RH
147,110-100 guns,FORE-MAST,Fore mast - Clew-garnets - Seizing,Albero di trinchetto - Caricascotte - Legatura,Palo trinquete - Palanquines - Ligada,2,,1,18,8.09,002-ShipOf110-100Guns.jpg,Clew-garnets,,,2164,2290,RH
148,110-100 guns,FORE-MAST,Fore mast - Clew-garnets - Lashing,Albero di trinchetto - Caricascotte - Legatura di fissaggio,Palo trinquete - Palanquines - Trinca,2,,1,14,8.09,002-ShipOf110-100Guns.jpg,Clew-garnets,,,2164,2290,RH
149,110-100 guns,FORE-MAST,Fore mast - Buntline Legs,Albero di trinchetto - Bracci delle caricaboline,Palo trinquete - Pernas de briol,2,4,3,48,24.26,002-ShipOf110-100Guns.jpg,Buntline Legs,,,2164,2290,RH
150,110-100 guns,FORE-MAST,Fore mast - Buntline Legs - Falls,Albero di trinchetto - Bracci delle caricaboline - Correnti,Palo trinquete - Pernas de briol - Betas,2,2,3,48,24.26,002-ShipOf110-100Guns.jpg,Buntline Legs,,,2164,2290,RH
151,110-100 guns,FORE-MAST,Fore mast - Buntline Legs - Strapping,Albero di trinchetto - Bracci delle caricaboline - Stroppatura,Palo trinquete - Pernas de briol - Estrobado,2,,3.5,12,28.3,002-ShipOf110-100Guns.jpg,Buntline Legs,,,2164,2290,RH
152,110-100 guns,FORE-MAST,Fore mast - Leechline Legs,Albero di trinchetto - Bracci dei serrapennoni,Palo trinquete - Pernas de apagapenol,2,2,2.5,50,20.21,002-ShipOf110-100Guns.jpg,Leechline Legs,,,2164,2290,RH
153,110-100 guns,FORE-MAST,Fore mast - Leechline Legs - Falls,Albero di trinchetto - Bracci dei serrapennoni - Correnti,Palo trinquete - Pernas de apagapenol - Betas,2,2,2.5,50,20.21,002-ShipOf110-100Guns.jpg,Leechline Legs,,,2164,2290,RH
154,110-100 guns,FORE-MAST,Fore mast - Leechline Legs - Strapping,Albero di trinchetto - Bracci dei serrapennoni - Stroppatura,Palo trinquete - Pernas de apagapenol - Estrobado,2,,3.5,12,28.3,002-ShipOf110-100Guns.jpg,Leechline Legs,,,2164,2290,RH
155,110-100 guns,FORE-MAST,Fore mast - Slablines,Albero di trinchetto - Imbroglietti,Palo trinquete - Briolines,2,2,2.5,40,20.21,002-ShipOf110-100Guns.jpg,Slablines,,,2164,2290,RH
156,110-100 guns,FORE-MAST,Fore mast - Slablines - Strapping,Albero di trinchetto - Imbroglietti - Stroppatura,Palo trinquete - Briolines - Estrobado,2,,2.5,1,20.21,002-ShipOf110-100Guns.jpg,Slablines,,,2164,2290,RH
157,110-100 guns,FORE-MAST,Fore mast - Bowlines,Albero di trinchetto - Boline,Palo trinquete - Bolinas,2,2,4.5,60,36.38,002-ShipOf110-100Guns.jpg,Bowlines,,,2164,2290,RH
158,110-100 guns,FORE-MAST,Fore mast - Bowlines - Bridles,Albero di trinchetto - Boline - Briglie,Palo trinquete - Bolinas - Bridas,2,2,4.5,6,36.38,002-ShipOf110-100Guns.jpg,Bowlines,,,2164,2290,RH
159,110-100 guns,FORE-MAST,Fore mast - Bowlines - Strapping,Albero di trinchetto - Boline - Stroppatura,Palo trinquete - Bolinas - Estrobado,2,,4.5,4.5,36.38,002-ShipOf110-100Guns.jpg,Bowlines,,,2164,2290,RH
160,110-100 guns,FORE-MAST,Fore mast - Bowlines - Seizing,Albero di trinchetto - Boline - Legatura,Palo trinquete - Bolinas - Ligada,2,,1,12,8.09,002-ShipOf110-100Guns.jpg,Bowlines,,,2164,2290,RH
161,110-100 guns,FORE-MAST,Fore mast - Bowlines - Lashing,Albero di trinchetto - Boline - Legatura di fissaggio,Palo trinquete - Bolinas - Trinca,2,,2.5,12,20.21,002-ShipOf110-100Guns.jpg,Bowlines,,,2164,2290,RH
162,110-100 guns,FORE-MAST,Fore mast - Earrings,Albero di trinchetto - Borose,Palo trinquete - Empuñiduras,2,6,2,28,16.17,002-ShipOf110-100Guns.jpg,Earrings,,,2164,2290,RH
163,110-100 guns,FORE-MAST,Fore mast - Sheets Cabled,Albero di trinchetto - Scotte commesse a cavo,Palo trinquete - Escotas colchadas,2,2,7,84,56.6,002-ShipOf110-100Guns.jpg,Sheets,,,2164,2290,LH
164,110-100 guns,FORE-MAST,Fore mast - Sheets - Strapping,Albero di trinchetto - Scotte - Stroppatura,Palo trinquete - Escotas - Estrobado,2,,7.5,4.5,60.64,002-ShipOf110-100Guns.jpg,Sheets,,,2164,2290,RH
165,110-100 guns,FORE-MAST,Fore mast - Sheets - Seizing,Albero di trinchetto - Scotte - Legatura,Palo trinquete - Escotas - Ligada,2,,1,14,8.09,002-ShipOf110-100Guns.jpg,Sheets,,,2164,2290,RH
166,110-100 guns,FORE-MAST,Fore mast - Sheets - Stoppers,Albero di trinchetto - Scotte - Bozze,Palo trinquete - Escotas - Bozas,2,2,5.5,4,44.47,002-ShipOf110-100Guns.jpg,Sheets,,,2164,2290,RH
167,110-100 guns,FORE-MAST,Fore mast - Tacks - Taper and Cabled,Albero di trinchetto - Mure - Rastremato e commesso a cavo,Palo trinquete - Amuras - Ahusado y colchado,2,2,9.5,48,76.81,002-ShipOf110-100Guns.jpg,Tacks,,,2164,2290,LH
168,110-100 guns,FORE-MAST,Fore mast - Tacks - Strapping,Albero di trinchetto - Mure - Stroppatura,Palo trinquete - Amuras - Estrobado,2,,6.5,6,52.55,002-ShipOf110-100Guns.jpg,Tacks,,,2164,2290,RH
169,110-100 guns,FORE-MAST,Fore mast - Tacks - Seizing,Albero di trinchetto - Mure - Legatura,Palo trinquete - Amuras - Ligada,2,,1.5,8,12.13,002-ShipOf110-100Guns.jpg,Tacks,,,2164,2290,RH
170,110-100 guns,FORE-MAST,Fore mast - Tacks - Stoppers,Albero di trinchetto - Mure - Bozze,Palo trinquete - Amuras - Bozas,2,2,6,5,48.51,002-ShipOf110-100Guns.jpg,Tacks,,,2164,2290,RH
171,110-100 guns,FORE-MAST,Fore mast - Tacks - Lanyards,Albero di trinchetto - Mure - Corridori,Palo trinquete - Amuras - Acolladores,2,2,2,5,16.17,002-ShipOf110-100Guns.jpg,Tacks,,,2164,2290,RH
172,110-100 guns,FORE-MAST,Fore mast - Gammoning the Bumkin worn,Albero di trinchetto - Trincatura del minotto in cordame usato,Palo trinquete - Trinca del pescante — usada,2,,4.5,16,36.38,002-ShipOf110-100Guns.jpg,Gammoning the Bumkin,,,2164,2290,RH
173,110-100 guns,FORE-MAST,Fore mast - Gammoning the Bumkin - Lanyards,Albero di trinchetto - Trincatura del minotto - Corridori,Palo trinquete - Trinca del pescante - Acolladores,2,2,2,12,16.17,002-ShipOf110-100Guns.jpg,Gammoning the Bumkin,,,2164,2290,RH
174,110-100 guns,FORE-MAST,Fore mast - Lanyard for Pudden & Dolphin,Albero di trinchetto - Corridore per fasciatura & delfiniera,Palo trinquete - acollador for Pudden & Dolphin,2,,1.5,10,12.13,002-ShipOf110-100Guns.jpg,Lanyard for Pudden & Dolphin,,,2164,2290,RH
175,110-100 guns,FORE-MAST,Fore mast - Slings,Albero di trinchetto - Braghe,Palo trinquete - Eslingas,2,1,12,9,97.02,002-ShipOf110-100Guns.jpg,Slings,,,2164,2290,RH
176,110-100 guns,FORE-MAST,Fore mast - Slings - Strap,Albero di trinchetto - Braghe - Stroppo,Palo trinquete - Eslingas - Estrobo,2,,12,4,97.02,002-ShipOf110-100Guns.jpg,Slings,,,2164,2290,RH
177,110-100 guns,FORE-MAST,Fore mast - Slings - Seizings,Albero di trinchetto - Braghe - Legature,Palo trinquete - Eslingas - Ligadas,2,2,2,18,16.17,002-ShipOf110-100Guns.jpg,Slings,,,2164,2290,RH
178,110-100 guns,FORE-MAST,Fore mast - Slings - Lanyard,Albero di trinchetto - Braghe - Corridore,Palo trinquete - Eslingas - Acollador,2,,3.5,7,28.3,002-ShipOf110-100Guns.jpg,Slings,,,2164,2290,RH
179,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard,Albero di trinchetto - Drizza della vela di straglio,Palo trinquete - Driza de vela de estay,2,,4,30,32.34,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,,2164,2290,RH
180,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard - Sheets,Albero di trinchetto - Drizza della vela di straglio - Scotte,Palo trinquete - Driza de vela de estay - Escotas,2,2,4,30,32.34,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,,2164,2290,RH
181,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard - Tack,Albero di trinchetto - Drizza della vela di straglio - Mura,Palo trinquete - Driza de vela de estay - Amura,2,,3.5,2,28.3,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,,2164,2290,RH
182,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard - Downhaller,Albero di trinchetto - Drizza della vela di straglio - Caricabasso,Palo trinquete - Driza de vela de estay - Cargadera,2,,2.5,28,20.21,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,,2164,2290,RH
183,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard - Strapping — upper,Albero di trinchetto - Drizza della vela di straglio - Stroppatura — superiore,Palo trinquete - Driza de vela de estay - Estrobado — superior,2,,4,4,32.34,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,Prima delle due righe 'Strapping' stampate sotto Downhaller.,2164,2290,RH
184,110-100 guns,FORE-MAST,Fore mast - Stayfail Hallyard - Strapping — lower,Albero di trinchetto - Drizza della vela di straglio - Stroppatura — inferiore,Palo trinquete - Driza de vela de estay - Estrobado — inferior,2,,2.5,1,20.21,002-ShipOf110-100Guns.jpg,Stayfail Hallyard,,Seconda delle due righe 'Strapping' stampate sotto Downhaller.,2164,2290,RH
185,110-100 guns,FORE-MAST,Fore mast - Studding Sail Hallyard - Inner,Albero di trinchetto - Drizza del coltellaccio - Interno,Palo trinquete - Driza de ala - Interior,3,2,3,48,24.26,003-ShipOf110-100Guns.jpg,Studding Sail Hallyard,,,2164,2290,RH
186,110-100 guns,FORE-MAST,Fore mast - Studding Sail Hallyard - Outer,Albero di trinchetto - Drizza del coltellaccio - Esterno,Palo trinquete - Driza de ala - Exterior,3,2,3.5,88,28.3,003-ShipOf110-100Guns.jpg,Studding Sail Hallyard,,,2164,2290,RH
187,110-100 guns,FORE-MAST,Fore mast - Studding Sail - Sheets,Albero di trinchetto - Coltellacci - Scotte,Palo trinquete - Ala - Escotas,3,2,3,15,24.26,003-ShipOf110-100Guns.jpg,Studding Sail,,,2164,2290,RH
188,110-100 guns,FORE-MAST,Fore mast - Studding Sail - Tacks,Albero di trinchetto - Coltellacci - Mure,Palo trinquete - Ala - Amuras,3,2,3.5,68,28.3,003-ShipOf110-100Guns.jpg,Studding Sail,,,2164,2290,RH
189,110-100 guns,FORE-MAST,Fore mast - Studding Sail - Strapping,Albero di trinchetto - Coltellacci - Stroppatura,Palo trinquete - Ala - Estrobado,3,,3.5,16,28.3,003-ShipOf110-100Guns.jpg,Studding Sail,,,2164,2290,RH
190,110-100 guns,FORE-TOP-MAST,Fore topmast - Burton Pendants,Alberetto di parrocchetto - Pendenti degli stricchi,Mastelero de trinquete - Pendientes de aparejo Burton,3,1,5.5,7,44.47,003-ShipOf110-100Guns.jpg,Burton Pendants,,,2164,2290,RH
191,110-100 guns,FORE-TOP-MAST,Fore topmast - Burton Pendants - Falls,Alberetto di parrocchetto - Pendenti degli stricchi - Correnti,Mastelero de trinquete - Pendientes de aparejo Burton - Betas,3,2,2.5,60,20.21,003-ShipOf110-100Guns.jpg,Burton Pendants,,,2164,2290,RH
192,110-100 guns,FORE-TOP-MAST,Fore topmast - Burton Pendants - Strapping,Alberetto di parrocchetto - Pendenti degli stricchi - Stroppatura,Mastelero de trinquete - Pendientes de aparejo Burton - Estrobado,3,,3.5,4,28.3,003-ShipOf110-100Guns.jpg,Burton Pendants,,,2164,2290,RH
193,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds fine,Alberetto di parrocchetto - Sartie di filato fine,Mastelero de trinquete - Obenques finos,3,4,7,114,56.6,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
194,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds - Seizings Eye,Alberetto di parrocchetto - Sartie - Legature dell’occhio,Mastelero de trinquete - Obenques - Ligadas de ojo,3,4,1,24,8.09,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
195,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds - Throat,Alberetto di parrocchetto - Sartie - Gola,Mastelero de trinquete - Obenques - Boca,3,8,1,42,8.09,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
196,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds - End,Alberetto di parrocchetto - Sartie - Estremità,Mastelero de trinquete - Obenques - Extremo,3,8,1,36,8.09,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
197,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds - Lanyards fine,Alberetto di parrocchetto - Sartie - Corridori di filato fine,Mastelero de trinquete - Obenques - Acolladores finos,3,8,3.5,60,28.3,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
198,110-100 guns,FORE-TOP-MAST,Fore topmast - Shrouds - Ratling,Alberetto di parrocchetto - Sartie - Grisella,Mastelero de trinquete - Obenques - Flechaste,3,,1,150,8.09,003-ShipOf110-100Guns.jpg,Shrouds,,,2164,2290,RH
199,110-100 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays fine,Alberetto di parrocchetto - Paterazzi fissi di filato fine,Mastelero de trinquete - Burdas fijas finas,3,3,7,156,56.6,003-ShipOf110-100Guns.jpg,Standing Backstays,,,2164,2290,RH
200,110-100 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Seizings Eye,Alberetto di parrocchetto - Paterazzi fissi - Legature dell’occhio,Mastelero de trinquete - Burdas fijas - Ligadas de ojo,3,3,1,16,8.09,003-ShipOf110-100Guns.jpg,Standing Backstays,,,2164,2290,RH
201,110-100 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Throat,Alberetto di parrocchetto - Paterazzi fissi - Gola,Mastelero de trinquete - Burdas fijas - Boca,3,6,1,28,8.09,003-ShipOf110-100Guns.jpg,Standing Backstays,,,2164,2290,RH
202,110-100 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - End,Alberetto di parrocchetto - Paterazzi fissi - Estremità,Mastelero de trinquete - Burdas fijas - Extremo,3,6,1,24,8.09,003-ShipOf110-100Guns.jpg,Standing Backstays,,,2164,2290,RH
203,110-100 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Lanyards fine,Alberetto di parrocchetto - Paterazzi fissi - Corridori di filato fine,Mastelero de trinquete - Burdas fijas - Acolladores finos,3,6,3.5,30,28.3,003-ShipOf110-100Guns.jpg,Standing Backstays,,,2164,2290,RH
204,110-100 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners,Alberetto di parrocchetto - Corridori dei paterazzi laterali,Mastelero de trinquete - Corredores de burdas de través,3,2,5,9,40.43,003-ShipOf110-100Guns.jpg,Breast Backstay Runners,,,2164,2290,RH
205,110-100 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners - Falls,Alberetto di parrocchetto - Corridori dei paterazzi laterali - Correnti,Mastelero de trinquete - Corredores de burdas de través - Betas,3,2,2.5,20,20.21,003-ShipOf110-100Guns.jpg,Breast Backstay Runners,,,2164,2290,RH
206,110-100 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners - Strapping,Alberetto di parrocchetto - Corridori dei paterazzi laterali - Stroppatura,Mastelero de trinquete - Corredores de burdas de través - Estrobado,3,,3,3,24.26,003-ShipOf110-100Guns.jpg,Breast Backstay Runners,,,2164,2290,RH
207,110-100 guns,FORE-TOP-MAST,Fore topmast - Stay Cabled 4 Strands fine,"Alberetto di parrocchetto - Straglio a 4 legnoli commesso a cavo, di filato fine",Mastelero de trinquete - Estay colchado fino de 4 cordones,3,,8.5,24,68.72,003-ShipOf110-100Guns.jpg,Stay,,,2164,2290,LH
